brief_id,model,language,n_questions,n_yes,tifa_score,per_object_json,per_colour_json,per_text_json
MB136,sd15,es,5,1,0.2,"{""smoothie bowl"": false, ""spoon"": false}","{""smoothie bowl=yellow"": true, ""spoon=silver"": false}","{""VIVID"": false}"
MB136,flux,es,5,2,0.4,"{""smoothie bowl"": false, ""spoon"": false}","{""smoothie bowl=yellow"": true, ""spoon=silver"": false}","{""VIVID"": true}"
MB137,sd15,es,5,1,0.2,"{""sunscreen bottle"": false, ""beach towel"": true}","{""sunscreen bottle=white"": false, ""beach towel=orange"": false}","{""SHIELD"": false}"
MB137,flux,es,5,3,0.6,"{""sunscreen bottle"": false, ""beach towel"": true}","{""sunscreen bottle=white"": true, ""beach towel=orange"": true}","{""SHIELD"": false}"
MB138,sd15,es,5,1,0.2,"{""vitamin bottle"": false, ""blister pack"": false}","{""vitamin bottle=orange"": true, ""blister pack=silver"": false}","{""VITAL"": false}"
MB138,flux,es,5,2,0.4,"{""vitamin bottle"": true, ""blister pack"": false}","{""vitamin bottle=orange"": true, ""blister pack=silver"": false}","{""VITAL"": false}"
MB139,sd15,es,5,0,0.0,"{""balance board"": false, ""sneakers"": false}","{""balance board=teal"": false, ""sneakers=white"": false}","{""CORE"": false}"
MB139,flux,es,5,3,0.6,"{""balance board"": false, ""sneakers"": true}","{""balance board=teal"": false, ""sneakers=white"": true}","{""CORE"": true}"
MB140,sd15,es,5,1,0.2,"{""ice roller"": false, ""face serum bottle"": true}","{""ice roller=white"": false, ""face serum bottle=gold"": false}","{""CHILL"": false}"
MB140,flux,es,5,1,0.2,"{""ice roller"": false, ""face serum bottle"": false}","{""ice roller=white"": true, ""face serum bottle=gold"": false}","{""CHILL"": false}"
MB141,sd15,es,5,3,0.6,"{""towel"": true, ""water bottle"": true}","{""towel=white"": true, ""water bottle=black"": false}","{""STEAM"": false}"
MB141,flux,es,5,5,1.0,"{""towel"": true, ""water bottle"": true}","{""towel=white"": true, ""water bottle=black"": true}","{""STEAM"": true}"
MB142,sd15,es,5,2,0.4,"{""acupressure mat"": false, ""pillow"": true}","{""acupressure mat=purple"": false, ""pillow=white"": true}","{""PRESS"": false}"
MB142,flux,es,5,3,0.6,"{""acupressure mat"": false, ""pillow"": true}","{""acupressure mat=purple"": false, ""pillow=white"": true}","{""PRESS"": true}"
MB143,sd15,es,5,1,0.2,"{""nutrition bar"": false, ""water bottle"": true}","{""nutrition bar=green"": false, ""water bottle=silver"": false}","{""FUEL"": false}"
MB143,flux,es,5,2,0.4,"{""nutrition bar"": false, ""water bottle"": true}","{""nutrition bar=green"": false, ""water bottle=silver"": false}","{""FUEL"": true}"
MB144,sd15,es,5,0,0.0,"{""protein powder bag"": false, ""shaker bottle"": false}","{""protein powder bag=black"": false, ""shaker bottle=red"": false}","{""MASS"": false}"
MB144,flux,es,5,5,1.0,"{""protein powder bag"": true, ""shaker bottle"": true}","{""protein powder bag=black"": true, ""shaker bottle=red"": true}","{""MASS"": true}"
MB145,sd15,es,5,0,0.0,"{""eye cream tube"": false, ""handheld mirror"": false}","{""eye cream tube=white"": false, ""handheld mirror=gold"": false}","{""LUMI"": false}"
MB145,flux,es,5,3,0.6,"{""eye cream tube"": false, ""handheld mirror"": true}","{""eye cream tube=white"": false, ""handheld mirror=gold"": true}","{""LUMI"": true}"
MB146,sd15,es,5,3,0.6,"{""stretching strap"": false, ""yoga mat"": true}","{""stretching strap=blue"": true, ""yoga mat=purple"": true}","{""EXTEND"": false}"
MB146,flux,es,5,2,0.4,"{""stretching strap"": false, ""yoga mat"": false}","{""stretching strap=blue"": true, ""yoga mat=purple"": false}","{""EXTEND"": true}"
MB147,sd15,es,5,1,0.2,"{""supplement bottle"": false, ""moon lamp"": false}","{""supplement bottle=white"": false, ""moon lamp=silver"": false}","{""DRIFT"": true}"
MB147,flux,es,5,3,0.6,"{""supplement bottle"": false, ""moon lamp"": true}","{""supplement bottle=white"": true, ""moon lamp=silver"": false}","{""DRIFT"": true}"
MB148,sd15,es,5,2,0.4,"{""hydration vest"": false, ""trail running shoes"": true}","{""hydration vest=blue"": false, ""trail running shoes=orange"": true}","{""PACE"": false}"
MB148,flux,es,5,3,0.6,"{""hydration vest"": false, ""trail running shoes"": true}","{""hydration vest=blue"": false, ""trail running shoes=orange"": true}","{""PACE"": true}"
MB149,sd15,es,5,2,0.4,"{""incense holder"": true, ""meditation beads"": false}","{""incense holder=black"": false, ""meditation beads=brown"": true}","{""SERENE"": false}"
MB149,flux,es,5,2,0.4,"{""incense holder"": false, ""meditation beads"": false}","{""incense holder=black"": true, ""meditation beads=brown"": false}","{""SERENE"": true}"
MB150,sd15,es,5,1,0.2,"{""cold plunge tub"": false, ""towel"": true}","{""cold plunge tub=white"": false, ""towel=blue"": false}","{""POLAR"": false}"
MB150,flux,es,5,4,0.8,"{""cold plunge tub"": false, ""towel"": true}","{""cold plunge tub=white"": true, ""towel=blue"": true}","{""POLAR"": true}"
